INSTANCE_SIZE
100;8
PROCESSING_TIMES
23;1;1;0;0;1;1;0;0
24;1;1;1;1;1;1;1;1
25;1;1;1;0;0;1;1;1
26;1;1;1;1;1;1;1;1
27;1;1;1;1;1;1;1;1
28;1;1;1;0;1;1;1;0
29;0;1;1;1;1;1;1;1
30;1;1;1;1;1;1;1;1
31;0;1;1;0;0;0;0;1
32;1;1;1;1;1;1;1;0
33;1;1;0;1;1;1;0;1
34;0;0;0;1;1;0;1;0
35;0;0;0;1;0;1;0;1
36;0;0;0;1;0;0;0;1
37;1;0;1;0;0;0;0;0
38;0;0;1;1;1;1;0;1
39;1;1;0;1;1;0;0;1
40;0;0;0;0;1;1;0;0
41;1;1;1;1;1;1;1;1
42;0;1;0;1;0;0;0;0
43;0;0;1;1;0;0;0;1
44;1;1;1;1;1;1;1;1
45;1;0;0;0;1;1;1;0
46;1;1;0;0;0;0;0;1
47;0;1;0;1;0;0;0;1
48;0;1;1;1;1;0;0;0
49;1;1;1;1;1;0;1;0
50;1;0;1;1;0;0;1;1
51;1;1;1;1;0;0;1;0
52;0;1;1;1;1;1;1;1
53;0;1;0;1;0;0;0;0
54;0;1;1;1;1;0;1;1
55;0;1;1;1;1;1;1;1
56;1;1;1;1;1;1;1;1
57;1;1;1;1;0;1;1;1
58;1;1;0;0;0;0;1;1
59;1;0;1;1;0;1;1;0
60;1;0;0;0;1;0;1;0
61;1;0;1;1;1;1;1;1
62;0;0;0;0;1;1;0;0
63;0;0;0;1;0;0;1;1
64;1;0;0;1;0;1;1;1
65;0;0;1;1;1;0;0;1
66;0;0;0;0;0;1;0;1
67;1;0;0;0;0;1;0;0
68;1;1;1;1;1;1;1;0
69;1;0;1;1;0;0;0;0
70;1;0;0;1;1;1;1;1
71;0;1;1;1;1;0;1;1
72;1;1;1;1;1;1;1;1
73;1;1;0;0;0;0;1;1
74;0;1;0;1;1;1;1;0
75;1;1;1;1;1;1;1;1
76;1;1;1;1;1;1;1;1
77;1;0;1;1;1;1;1;1
78;1;0;0;1;0;0;0;1
79;0;0;1;0;0;0;1;0
80;1;1;0;1;1;1;1;0
81;1;1;0;0;0;0;1;0
82;1;1;1;1;0;1;1;1
83;0;0;0;0;1;1;0;0
84;0;0;1;0;0;1;0;0
85;1;1;1;1;1;1;1;1
86;1;1;1;0;1;1;0;0
87;1;1;1;1;1;1;1;1
88;1;0;0;0;0;0;1;0
89;1;0;1;0;1;1;1;0
90;0;1;1;0;1;0;1;1
91;1;1;1;1;1;0;0;1
92;1;1;1;1;1;0;1;1
93;1;1;1;0;1;0;1;1
94;0;1;0;1;0;0;0;0
95;1;0;1;1;1;1;1;1
96;0;1;0;1;0;0;0;0
97;0;0;1;0;0;1;1;1
98;0;1;1;1;1;1;0;1
99;1;1;1;1;0;1;1;0
100;1;1;1;0;1;1;1;1
