INSTANCE_SIZE
100;8
PROCESSING_TIMES
53;1;0;0;1;1;0;0;0
54;0;0;0;0;1;0;1;0
55;0;1;1;0;1;1;1;1
56;1;1;0;0;1;1;0;1
57;0;0;1;0;0;0;1;1
58;1;0;1;0;1;0;1;0
59;1;1;1;0;0;1;1;0
60;1;1;1;0;1;1;1;1
61;0;1;0;1;0;1;1;1
62;1;0;1;0;0;0;0;0
63;1;1;1;1;0;1;0;1
64;1;1;1;0;1;1;1;1
65;1;0;0;1;1;1;0;1
66;0;0;0;0;1;1;0;0
67;0;1;1;1;1;1;0;1
68;1;1;1;1;1;1;1;1
69;1;1;1;1;1;1;0;1
70;1;1;0;1;0;0;0;0
71;1;1;0;1;1;1;1;1
72;1;1;1;0;1;1;1;1
73;1;0;0;0;0;0;0;1
74;0;1;1;1;1;1;0;1
75;1;0;0;0;1;1;0;1
76;1;1;1;0;1;1;1;0
77;0;0;1;0;1;0;1;1
78;1;1;1;1;1;1;1;1
79;1;0;0;1;0;1;0;0
80;1;1;1;0;1;0;0;0
81;1;1;1;1;1;1;1;1
82;1;0;1;1;1;1;1;1
83;0;0;1;1;0;0;0;1
84;1;1;1;1;0;1;1;1
85;1;0;0;1;1;0;1;1
86;1;0;0;0;1;1;0;1
87;1;1;1;1;1;1;1;1
88;1;0;0;1;1;0;1;1
89;1;1;0;1;1;1;1;1
90;1;1;0;1;1;1;1;1
91;1;0;1;1;1;1;1;1
92;1;1;1;0;0;1;1;1
93;1;1;1;1;1;1;1;1
94;1;1;1;1;1;1;0;1
95;0;0;1;0;0;1;0;1
96;1;0;1;1;1;1;1;0
97;1;1;1;0;1;1;1;1
98;0;0;1;0;1;0;0;0
99;0;0;1;1;0;0;1;1
100;1;1;1;0;1;1;1;1
