INSTANCE_SIZE
100;8
PROCESSING_TIMES
53;1;1;1;1;1;1;1;1
54;1;1;1;1;0;0;1;1
55;0;0;0;1;1;0;0;0
56;0;1;1;1;0;0;0;0
57;1;1;1;1;1;1;1;1
58;1;0;0;1;0;0;0;0
59;1;0;0;0;0;0;0;1
60;0;1;0;0;0;0;0;1
61;1;1;0;0;1;0;1;1
62;1;1;1;1;1;1;1;1
63;1;0;1;1;1;1;1;1
64;1;1;1;1;1;0;0;1
65;0;1;1;0;1;1;1;0
66;0;1;1;1;1;1;0;1
67;1;1;1;1;0;0;1;1
68;0;1;1;1;1;0;1;0
69;1;0;0;1;1;1;1;1
70;1;1;1;0;1;1;1;1
71;1;1;0;0;0;1;1;0
72;0;0;1;0;1;0;0;0
73;1;0;0;1;0;0;1;1
74;1;1;1;1;0;1;1;0
75;1;0;0;1;1;1;0;1
76;0;0;0;0;1;0;0;1
77;1;1;1;0;0;1;1;0
78;0;0;1;1;0;0;1;1
79;1;1;1;0;1;0;0;1
80;0;0;1;1;1;1;1;1
81;1;1;0;1;1;1;1;1
82;0;0;1;1;1;1;1;1
83;1;1;1;1;1;1;1;1
84;1;0;0;0;0;0;1;1
85;0;0;1;1;0;0;0;1
86;0;1;1;1;1;1;1;1
87;1;0;0;1;1;1;1;1
88;1;1;0;1;1;1;0;1
89;1;0;0;0;0;0;1;1
90;1;0;0;0;1;0;0;0
91;1;0;1;1;1;1;1;1
92;1;1;1;1;1;1;1;0
93;1;1;1;1;1;1;1;1
94;0;1;0;0;0;0;1;0
95;1;1;1;1;1;1;1;1
96;1;1;1;0;1;0;0;1
97;0;1;0;1;1;0;1;1
98;0;0;1;1;0;0;1;1
99;1;1;1;0;1;1;1;0
100;1;1;1;0;0;0;1;0
