INSTANCE_SIZE
100;8
PROCESSING_TIMES
88;-1;32;-1;-1;-1;-1;33;-1
89;65;-1;74;-1;68;-1;-1;-1
90;12;-1;-1;-1;13;-1;-1;13
91;11;9;10;10;10;13;11;13
92;31;29;34;24;24;26;34;-1
93;38;40;-1;-1;-1;30;-1;40
94;36;-1;26;35;40;38;-1;28
95;22;22;-1;-1;22;21;18;-1
96;-1;36;-1;-1;37;41;38;46
97;-1;43;-1;-1;59;47;-1;51
98;-1;20;17;16;22;20;-1;24
99;-1;-1;6;10;10;-1;9;-1
100;26;25;29;34;27;32;-1;25
CAPABLE_MACHINES
1;0;0;0;0;0;0;1;1
2;1;0;0;1;0;0;0;1
3;1;0;0;0;1;1;1;0
4;1;1;1;1;1;0;0;1
5;0;1;1;0;1;1;1;1
6;1;1;1;1;1;1;1;1
7;0;1;0;0;0;1;1;1
8;1;0;0;1;0;0;1;0
9;0;0;1;0;0;0;1;0
10;1;0;0;1;0;1;0;0
11;1;0;0;0;0;1;1;0
12;1;1;1;1;1;1;1;1
13;0;0;1;1;0;0;1;0
14;0;0;1;0;0;1;1;1
15;0;1;1;1;1;1;1;1
16;0;1;1;0;0;1;1;1
17;1;1;1;1;1;1;1;1
18;1;1;0;1;1;1;1;0
19;1;1;1;1;0;1;1;1
20;1;0;1;0;0;0;0;1
21;1;0;1;1;1;1;1;1
22;1;1;1;1;1;0;1;1
23;1;0;0;0;1;0;0;0
24;1;1;0;0;1;1;0;1
25;1;1;0;0;0;0;0;1
26;0;1;0;0;1;1;1;1
27;0;1;1;0;1;0;0;1
28;0;0;0;1;1;0;1;0
29;1;1;1;1;1;1;1;1
30;1;0;1;0;1;0;0;0
31;1;0;1;1;1;1;0;1
32;1;1;1;1;1;1;1;1
33;0;1;0;1;0;1;0;0
34;1;1;0;1;1;1;0;1
35;1;1;0;0;0;1;0;0
36;1;1;1;0;1;0;0;1
37;0;1;1;1;1;0;0;1
38;0;1;0;0;0;0;0;1
39;0;0;0;1;0;0;1;0
40;0;1;1;0;0;1;0;0
41;0;0;0;1;1;0;0;1
42;0;1;1;1;1;1;1;0
43;1;1;1;1;0;0;1;1
44;0;1;0;0;0;1;0;1
45;1;1;1;0;1;1;1;1
46;1;1;1;1;1;0;1;0
47;0;1;0;0;0;0;1;0
48;1;0;1;1;1;1;1;1
49;1;0;0;0;1;0;1;0
50;1;0;1;1;1;1;1;0
51;0;0;0;1;1;0;0;0
52;1;1;1;1;1;1;1;1
53;1;0;0;0;0;1;1;1
54;0;0;0;0;1;1;0;1
55;0;1;1;1;1;0;1;0
56;1;1;0;1;1;0;1;1
57;1;0;1;1;1;0;1;0
58;0;1;1;0;1;1;1;1
59;1;1;1;1;1;1;1;1
60;1;1;1;1;0;1;0;1
61;1;1;1;1;1;1;1;1
62;1;1;1;1;0;0;1;0
63;0;0;1;0;1;0;1;0
64;1;1;1;1;1;1;1;1
65;1;1;1;1;1;1;1;1
66;1;1;1;1;1;1;1;0
67;0;1;1;0;1;1;1;0
68;0;0;0;1;0;0;1;1
69;0;0;0;0;1;1;0;0
70;1;1;1;1;0;1;0;0
71;1;0;0;1;0;1;1;1
72;0;0;1;1;0;0;1;1
73;1;1;1;1;0;1;1;0
74;0;0;1;0;1;1;1;1
75;1;0;0;0;1;0;1;1
76;1;1;0;1;0;1;1;1
77;1;0;1;0;0;0;1;0
78;1;1;1;1;1;1;1;1
79;1;0;0;0;1;0;0;0
80;0;0;0;1;0;1;1;0
81;0;0;0;1;0;1;1;0
82;0;1;0;0;0;0;1;0
83;1;1;0;1;0;1;1;1
84;1;0;0;1;1;0;0;0
85;0;1;1;1;1;0;1;1
86;0;0;1;1;1;1;1;0
87;1;1;1;1;0;0;1;1
88;0;1;0;0;0;0;1;0
89;1;0;1;0;1;0;0;0
90;1;0;0;0;1;0;0;1
91;1;1;1;1;1;1;1;1
92;1;1;1;1;1;1;1;0
93;1;1;0;0;0;1;0;1
94;1;0;1;1;1;1;0;1
95;1;1;0;0;1;1;1;0
96;0;1;0;0;1;1;1;1
97;0;1;0;0;1;1;0;1
98;0;1;1;1;1;1;0;1
99;0;0;1;1;1;0;1;0
100;1;1;1;1;1;1;0;1
